name,target_lat,target_lon,baseline_lat,baseline_lon,baseline_confidence,baseline_distance_km,proposal_count,union_patch_count,union_coverage,union_lat,union_lon,union_confidence,union_distance_km,union_delta_km,error
104419192_8551684362_41_64825499@N00.jpg,51.508168,-0.076035,51.39085388183594,0.5012990236282349,0.016310717910528183,42.080466634129905,0,0,0.0,51.39085388183594,0.5012990236282349,0.016310717910528183,42.080466634129905,0.0,
104419793_26fe6ba2a3_39_64825499@N00.jpg,51.508168,-0.076035,50.645973205566406,4.420988082885742,0.0011657444993034005,328.4067493110221,4,80,0.3125,53.57810974121094,-2.430835008621216,0.0013682027347385883,279.8503539522192,48.55639535880289,
1051458737_dc88781e19_1257_50435419@N00.jpg,46.547586,-87.378902,46.81262969970703,-89.77649688720703,0.10027977079153061,185.2585050835028,0,0,0.0,46.81262969970703,-89.77649688720703,0.10027977079153061,185.2585050835028,0.0,
1052934673_018d08d79c_1247_89904893@N00.jpg,51.210297,-2.643113,51.064937591552734,-1.7974439859390259,0.04408690333366394,61.17543448148069,1,256,1.0,51.064937591552734,-1.7974439859390259,0.04903687909245491,61.17543448148069,0.0,
1054676623_3278c97053_1242_70323761@N00.jpg,40.763169,-73.945257,40.70536804199219,-74.000732421875,0.006952666211873293,7.94713539300349,0,0,0.0,40.70536804199219,-74.000732421875,0.006952666211873293,7.94713539300349,0.0,
1055535547_d8ebd9b0ff_1005_52057668@N00.jpg,43.345154,11.293945,43.722103118896484,10.396659851074219,0.01041385717689991,83.59900663563502,0,0,0.0,43.722103118896484,10.396659851074219,0.01041385717689991,83.59900663563502,0.0,
1055596489_76a46df552_1047_52057668@N00.jpg,43.345154,11.293945,41.38368225097656,2.1800079345703125,0.008183096535503864,779.4439695639114,1,20,0.078125,41.38368225097656,2.1800079345703125,0.007695416454225779,779.4439695639114,0.0,
1056311007_52319e8695_1127_9729483@N02.jpg,19.633291,-155.98991,1.159980058670044,104.32012939453125,0.011717470362782478,10977.763527854526,9,138,0.5390625,40.31399917602539,-73.97616577148438,0.011871582828462124,7951.39352761636,3026.3700002381656,
1056987156_2fb85c8d9d_1152_9729483@N02.jpg,19.782928,-156.036463,-13.016000747680664,-38.48851776123047,0.01227522362023592,13345.192762506807,0,0,0.0,-13.016000747680664,-38.48851776123047,0.01227522362023592,13345.192762506807,0.0,
1058450330_29b27f18cc_1304_52057668@N00.jpg,48.858842,2.329101,48.8562126159668,2.3453409671783447,0.007077377755194902,1.223545437606202,0,0,0.0,48.8562126159668,2.3453409671783447,0.007077377755194902,1.223545437606202,0.0,
1061820145_989476e8d1_1056_17351226@N00.jpg,-0.331476,36.074466,-0.3996250033378601,36.08905792236328,0.04078789800405502,7.749588859008558,1,1,0.00390625,-0.3996250033378601,36.08905792236328,0.03848791867494583,7.749588859008558,0.0,
1064247804_21a7ce7392_1272_73293249@N00.jpg,52.506442,13.337682,58.66060256958008,16.398210525512695,0.022062301635742188,710.6420046001708,2,20,0.078125,51.95770263671875,5.589466094970703,0.02369239740073681,530.931535732873,179.71046886729778,
1065427105_186af84f48_1367_70323761@N00.jpg,41.935064,-74.018674,39.887874603271484,-76.3663330078125,0.021036209538578987,301.2014970852374,2,184,0.71875,39.887874603271484,-76.3663330078125,0.02531856670975685,301.2014970852374,0.0,
1066619342_4f62e58221_1239_70323761@N00.jpg,41.933021,-74.019286,41.95594024658203,-70.66232299804688,0.024693237617611885,277.6352863774466,1,12,0.046875,41.95594024658203,-70.66232299804688,0.02518457919359207,277.6352863774466,0.0,
1070752568_b1ed6014e4_1333_93455345@N00.jpg,50.252912,19.025573,52.585044860839844,-1.9790940284729004,0.005542899016290903,1473.9495058302105,10,229,0.89453125,52.585044860839844,-1.9790940284729004,0.005666172131896019,1473.9495058302105,0.0,
1070839510_05f6cf6ef2_1162_93455345@N00.jpg,50.260814,18.846359,41.702598571777344,-74.68785095214844,0.005956737324595451,6802.328378955093,2,120,0.46875,41.702598571777344,-74.68785095214844,0.007671115919947624,6802.328378955093,0.0,
1070873718_eab41ad951_1427_93455345@N00.jpg,50.260814,18.846359,46.8184814453125,-71.15229034423828,0.13749350607395172,6215.107696743072,9,53,0.20703125,46.8184814453125,-71.15229034423828,0.14706319570541382,6215.107696743072,0.0,
107184433_0e6c4969c5_35_96388182@N00.jpg,43.676314,-92.963894,36.97740936279297,-86.49214172363281,0.0028467539232224226,924.4550583481271,0,0,0.0,36.97740936279297,-86.49214172363281,0.0028467539232224226,924.4550583481271,0.0,
1076964851_c20355b981_1431_93455345@N00.jpg,43.137069,131.929321,51.27125930786133,30.217723846435547,0.018667099997401237,7099.745801822912,1,36,0.140625,51.27125930786133,30.217723846435547,0.010432745330035686,7099.745801822912,0.0,
1076986527_4de9d086bc_1124_93455345@N00.jpg,43.137069,131.929321,39.282264709472656,-122.9056396484375,0.07436755299568176,8165.30953104299,1,105,0.41015625,45.88124084472656,-116.0211410522461,0.06958725303411484,8065.319260446006,99.99027059698346,
1077074655_69c5dba648_1048_93455345@N00.jpg,52.045734,113.411865,48.74413299560547,44.535484313964844,0.039121489971876144,4710.161856175626,1,98,0.3828125,48.74413299560547,44.535484313964844,0.05457744747400284,4710.161856175626,0.0,
1077086393_e1aea6d21e_1090_93455345@N00.jpg,52.32191,104.227294,59.608131408691406,60.57655334472656,0.13876354694366455,2777.838379237436,2,24,0.09375,59.608131408691406,60.57655334472656,0.13068154454231262,2777.838379237436,0.0,
1077155473_80c037f16a_1120_93455345@N00.jpg,51.733832,39.25415,46.65250015258789,27.737560272216797,0.04747987911105156,1007.9452072078342,1,45,0.17578125,45.84984588623047,27.4273681640625,0.048811543732881546,1083.4743098235838,-75.5291026157496,
107717568_95f67ce436_37_17351226@N00.jpg,59.929043,30.313854,55.75144577026367,37.6201057434082,0.02741897664964199,633.9514012608864,2,72,0.28125,55.75144577026367,37.6201057434082,0.027006397023797035,633.9514012608864,0.0,
1077208489_d307c44d40_1355_93455345@N00.jpg,43.137069,131.929321,68.9740982055664,33.02473068237305,0.0946623682975769,5926.145416208735,1,120,0.46875,68.9740982055664,33.02473068237305,0.09685443341732025,5926.145416208735,0.0,
107723582_6c02eba98c_44_17351226@N00.jpg,59.929043,30.313854,19.78738021850586,-88.4619140625,0.022194188088178635,9586.760163513296,13,151,0.58984375,-1.2729359865188599,36.81793212890625,0.029739776626229286,6828.775851448121,2757.984312065175,
107723692_6abd246261_52_17351226@N00.jpg,59.929043,30.313854,53.832801818847656,9.958751678466797,0.012769938446581364,1402.1429260642108,10,164,0.640625,53.832801818847656,9.958751678466797,0.010998150333762169,1402.1429260642108,0.0,
107723908_e96144f997_56_17351226@N00.jpg,59.929043,30.313854,65.5814208984375,22.308788299560547,0.011954850517213345,747.8044597900031,0,0,0.0,65.5814208984375,22.308788299560547,0.011954850517213345,747.8044597900031,0.0,
1077244783_6b676179aa_1032_93455345@N00.jpg,51.733832,39.25415,50.418846130371094,30.65288543701172,0.044867318123579025,618.0331586156396,1,4,0.015625,50.418846130371094,30.65288543701172,0.046660374850034714,618.0331586156396,0.0,
1077872058_04a9b36974_1148_93455345@N00.jpg,50.656425,27.160949,50.06536102294922,14.321447372436523,0.007561607751995325,912.0116227562407,1,8,0.03125,-35.2992057800293,149.07028198242188,0.0091524887830019,15132.020437762698,-14220.008815006457,
1077955412_5c254dabba_1246_93455345@N00.jpg,54.788017,55.964355,59.608131408691406,60.57655334472656,0.04150252416729927,603.3685249652002,1,4,0.015625,59.608131408691406,60.57655334472656,0.039808183908462524,603.3685249652002,0.0,
1079732334_0baae72c4f_1271_25159586@N00.jpg,34.902638,132.0891,35.763946533203125,140.38462829589844,0.021931204944849014,758.3474755637484,3,256,1.0,35.765499114990234,140.38482666015625,0.022829538211226463,758.3798911259676,-0.03241556221917108,
108325116_1b1cd483cc_42_17351226@N00.jpg,60.389391,5.330429,60.89985656738281,7.154571056365967,0.08045561611652374,114.48956859603246,0,0,0.0,60.89985656738281,7.154571056365967,0.08045561611652374,114.48956859603246,0.0,
108328982_9befccdd12_52_17351226@N00.jpg,60.389391,5.330429,61.76589584350586,7.252779006958008,0.047531936317682266,184.68378967963102,0,0,0.0,61.76589584350586,7.252779006958008,0.047531936317682266,184.68378967963102,0.0,
108344521_b7f5d1ba86_37_17351226@N00.jpg,64.139968,-21.918754,65.7094497680664,-16.7596435546875,0.04853951185941696,299.1315115255112,2,20,0.078125,65.7094497680664,-16.7596435546875,0.037916358560323715,299.1315115255112,0.0,
1085645221_dad5caca79_1379_33463080@N00.jpg,13.732881,100.503273,22.148887634277344,113.55916595458984,0.004196180496364832,1666.749588813975,0,0,0.0,22.148887634277344,113.55916595458984,0.004196180496364832,1666.749588813975,0.0,
1085889653_66207e5068_1416_33463080@N00.jpg,14.021187,99.527893,14.041747093200684,99.5034408569336,0.039368145167827606,3.4906704873615584,1,24,0.09375,14.041747093200684,99.5034408569336,0.035268303006887436,3.4906704873615584,0.0,
1086201488_cd08f71bb8_1056_33463080@N00.jpg,13.732881,100.503273,1.4035379886627197,103.7912826538086,0.027686072513461113,1417.8698916614196,1,156,0.609375,1.4035379886627197,103.7912826538086,0.02836383320391178,1417.8698916614196,0.0,
1086319092_34f919b886_1232_33463080@N00.jpg,13.732881,100.503273,1.4047349691390991,103.79024505615234,0.027108099311590195,1417.711990330823,1,128,0.5,1.4047349691390991,103.79024505615234,0.02605578862130642,1417.711990330823,0.0,
1088267191_8f3a46f0c1_1142_15376845@N00.jpg,41.17567,-73.101063,44.40275955200195,-67.97750854492188,0.0204726904630661,550.766103187724,1,104,0.40625,42.019256591796875,-83.00260925292969,0.026126468554139137,828.2123341281807,-277.44623094045676,
1088326301_bba2b5385d_1408_15376845@N00.jpg,41.17567,-73.101063,39.15895080566406,-74.68797302246094,0.025929640978574753,261.6556224330151,12,39,0.15234375,41.93025207519531,-70.02767181396484,0.025023063644766808,269.1369281087692,-7.481305675754129,
109003732_1ac8be791c_40_18684820@N00.jpg,13.735383,100.500183,34.30732727050781,-118.4638671875,0.022120602428913116,13270.627709267314,2,214,0.8359375,34.30732727050781,-118.4638671875,0.025582941249012947,13270.627709267314,0.0,
109040743_ad2fafd7e9_51_18684820@N00.jpg,16.056371,103.646392,21.183900833129883,106.0560073852539,0.004492166917771101,624.0920384102802,1,256,1.0,21.183900833129883,106.0560073852539,0.006186177954077721,624.0920384102802,0.0,
109046783_1ec629777a_51_18684820@N00.jpg,16.056371,103.646392,13.96605396270752,100.43701171875,0.011051139794290066,415.7134386229089,3,218,0.8515625,13.96605396270752,100.43701171875,0.012414931319653988,415.7134386229089,0.0,
109049475_c5794551d3_53_18684820@N00.jpg,16.056371,103.646392,18.28022003173828,99.477783203125,0.019208956509828568,507.1950290106267,2,256,1.0,18.28022003173828,99.477783203125,0.0207662433385849,507.1950290106267,0.0,
109090818_b0c5177552_47_18684820@N00.jpg,17.400605,104.779701,13.354533195495605,103.85540008544922,0.02313719503581524,460.6825270399861,1,240,0.9375,13.354533195495605,103.85540008544922,0.025294378399848938,460.6825270399861,0.0,
1091261185_24d87262d8_1178_80333007@N00.jpg,43.54693,10.312557,43.55073928833008,10.310229301452637,0.03984502702951431,0.4632571573488814,0,0,0.0,43.55073928833008,10.310229301452637,0.03984502702951431,0.4632571573488814,0.0,
109444677_b9311d353a_51_44972214@N00.jpg,32.759562,-117.180175,33.73761749267578,-118.10765838623047,0.031090423464775085,138.80221033196412,5,232,0.90625,33.73761749267578,-118.10765838623047,0.03199651464819908,138.80221033196412,0.0,
109444762_8b7eb2eff0_45_44972214@N00.jpg,32.759562,-117.180175,33.60215377807617,-117.89929962158203,0.022853467613458633,115.13880245803988,2,208,0.8125,33.60215377807617,-117.89929962158203,0.024824578315019608,115.13880245803988,0.0,
109445154_504554586a_56_44972214@N00.jpg,32.759562,-117.180175,53.832801818847656,9.958751678466797,0.005189226008951664,9130.612670913995,3,154,0.6015625,53.832801818847656,9.958751678466797,0.006521649658679962,9130.612670913995,0.0,
109445802_c3767617e6_55_44972214@N00.jpg,32.759562,-117.180175,26.208026885986328,-98.20339965820312,0.004361673723906279,1972.3054958408622,1,224,0.875,26.208026885986328,-98.20339965820312,0.005109085235744715,1972.3054958408622,0.0,
1094476901_8af0525615_1092_33463080@N00.jpg,12.917568,104.58847,20.838682174682617,-156.9122314453125,0.0202154703438282,10358.833176700355,8,256,1.0,20.838682174682617,-156.9122314453125,0.023072196170687675,10358.833176700355,0.0,
109503491_ab4fb29d21_41_18684820@N00.jpg,12.683549,101.272659,-16.19159507751465,-67.72676086425781,0.024356605485081673,18768.279122678785,2,88,0.34375,-16.19159507751465,-67.72676086425781,0.02488751709461212,18768.279122678785,0.0,
1095141034_31d7994014_1432_33463080@N00.jpg,12.917568,104.58847,9.40130615234375,-0.8327289819717407,0.03954672813415527,11415.421150777287,2,103,0.40234375,9.40130615234375,-0.8327289819717407,0.038677360862493515,11415.421150777287,0.0,
109515826_6e23accec7_54_18684820@N00.jpg,13.735383,100.500183,16.772411346435547,96.15697479248047,0.07803098112344742,575.3811945808008,1,256,1.0,16.772411346435547,96.15697479248047,0.08846096694469452,575.3811945808008,0.0,
1095455094_de1cee2271_1306_33463080@N00.jpg,12.917568,104.58847,10.983830451965332,104.78570556640625,0.018414204940199852,216.08985791198322,4,19,0.07421875,13.106731414794922,103.20470428466797,0.01957821473479271,151.3851052912747,64.70475262070852,
1096265513_0803ddb49c_1181_33463080@N00.jpg,13.372585,103.856849,13.441047668457031,103.8592529296875,0.02564939297735691,7.617151263921902,0,0,0.0,13.441047668457031,103.8592529296875,0.02564939297735691,7.617151263921902,0.0,
1097531112_dce44408c2_1403_9729483@N02.jpg,21.331284,-157.920624,21.332550048828125,-157.92108154296875,0.20791803300380707,0.14854109433569768,0,0,0.0,21.332550048828125,-157.92108154296875,0.20791803300380707,0.14854109433569768,0.0,
1097784160_262625335f_1009_9729483@N02.jpg,38.035171,-97.92862,30.29096794128418,-91.2330551147461,0.029933838173747063,1058.0725115665023,5,211,0.82421875,30.29096794128418,-91.2330551147461,0.03368745371699333,1058.0725115665023,0.0,
1099044629_a345ba7db8_1115_70323761@N00.jpg,40.742713,-74.006448,34.13773727416992,-118.35442352294922,0.005179305095225573,3940.9284166505536,0,0,0.0,34.13773727416992,-118.35442352294922,0.005179305095225573,3940.9284166505536,0.0,
1099219094_cad7dd327e_1258_70323761@N00.jpg,40.719615,-73.953469,41.721824645996094,-87.61592102050781,0.016382306814193726,1146.9046856939783,1,256,1.0,41.95365905761719,-87.75711059570312,0.01636543683707714,1159.3210086856864,-12.416322991708057,
110016321_34c0ac4524_55_18684820@N00.jpg,13.735383,100.500183,13.741594314575195,100.51304626464844,0.012845317833125591,1.5516059426717135,4,184,0.71875,13.741594314575195,100.51304626464844,0.012092110700905323,1.5516059426717135,0.0,
1100269292_a7e742b120_1092_9729483@N02.jpg,37.716107,-97.410605,39.76801681518555,-86.18196105957031,0.017264949157834053,999.4753468088804,1,90,0.3515625,39.14475631713867,-84.50904846191406,0.018761223182082176,1133.983295588398,-134.50794877951762,
1101090129_d124208854_1241_33463080@N00.jpg,13.372585,103.856849,13.413166999816895,103.86433410644531,0.021319197490811348,4.584582230210079,4,144,0.5625,13.413166999816895,103.86433410644531,0.021984316408634186,4.584582230210079,0.0,
1102966083_dcc68a51a6_1086_70323761@N00.jpg,40.743066,-74.00691,40.72179412841797,-73.99373626708984,0.0012635159073397517,2.612835309758327,0,0,0.0,40.72179412841797,-73.99373626708984,0.0012635159073397517,2.612835309758327,0.0,
1103229007_c58a9a332f_1359_70323761@N00.jpg,40.739303,-74.0072,40.72215270996094,-74.00047302246094,0.0024438374675810337,1.9894846722722188,1,225,0.87890625,40.72215270996094,-74.00047302246094,0.0026031811721622944,1.9894846722722188,0.0,
1103239315_41b27d754d_1309_70323761@N00.jpg,40.739303,-74.0072,51.52345657348633,-0.07563800364732742,0.0012834850931540132,5571.325938555884,2,24,0.09375,25.807193756103516,-80.19503021240234,0.0012894970132037997,1755.9523631205786,3815.3735754353056,
1104068861_5792a115db_1369_33463080@N00.jpg,13.372585,103.856849,13.437235832214355,103.74453735351562,0.03726533055305481,14.11594747881065,0,0,0.0,13.437235832214355,103.74453735351562,0.03726533055305481,14.11594747881065,0.0,
1105517140_f7dc56cff4_1162_78247883@N00.jpg,43.510308,16.440095,43.507911682128906,16.438980102539062,0.03663601353764534,0.28121952133432776,0,0,0.0,43.507911682128906,16.438980102539062,0.03663601353764534,0.28121952133432776,0.0,
1106080815_b1340dffa7_1276_33463080@N00.jpg,13.372585,103.856849,13.441047668457031,103.8592529296875,0.027959808707237244,7.617151263921902,1,256,1.0,13.441047668457031,103.8592529296875,0.02922886610031128,7.617151263921902,0.0,
1106682564_0b76ef20a3_1279_33463080@N00.jpg,13.372585,103.856849,11.009947776794434,106.4697036743164,0.02803047187626362,386.84875526780047,2,98,0.3828125,20.26885223388672,105.97274780273438,0.03628471866250038,799.1691273053158,-412.3203720375153,
1107083216_76603676a9_1295_82622473@N00.jpg,41.100957,28.999614,40.31147384643555,-74.4649887084961,0.001397383981384337,8123.070025242379,0,0,0.0,40.31147384643555,-74.4649887084961,0.001397383981384337,8123.070025242379,0.0,
1107115193_7896b8d656_1300_33463080@N00.jpg,13.372585,103.856849,13.37059497833252,103.86354064941406,0.01685679517686367,0.7569719229759347,0,0,0.0,13.37059497833252,103.86354064941406,0.01685679517686367,0.7569719229759347,0.0,
1107468192_3e8b9b43cf_1369_82622473@N00.jpg,41.100957,28.999614,37.18220138549805,38.7652587890625,0.04517476633191109,947.4559939275101,6,206,0.8046875,37.18220138549805,38.7652587890625,0.047484952956438065,947.4559939275101,0.0,
1107858999_36eae1fedb_1208_82927779@N00.jpg,-13.311708,48.115938,-43.94190979003906,-176.53793334960938,0.049136824905872345,12208.800067606751,0,0,0.0,-43.94190979003906,-176.53793334960938,0.049136824905872345,12208.800067606751,0.0,
110797780_a8d74f0204_52_18684820@N00.jpg,13.735383,100.500183,39.8281135559082,-86.18392181396484,0.0048269000835716724,14019.055243197587,2,256,1.0,39.8281135559082,-86.18392181396484,0.00502441031858325,14019.055243197587,0.0,
